"","extraction_ID","alternative_ID","collection_year","collection_month","collection_day","location1","depth","longitude","latitude","sample_ID","replicate","sample_type","taxon","taxonomic_level","species","genus","family","order","class","kingdom","reads"
"838","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6
"839","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-A","A","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",18
"840","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",6
"841","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",12719
"842","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4
"843","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-B","B","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",16
"844","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-C","C","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",1
"845","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",4
"846","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",6168
"847","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3
"848","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-C","C","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",12
"849","e03411","NW2301_16_10_2",2023,9,4,16,10,-170.029,61.4993,"e03411-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"850","e03412","NW2301_16_10_3",2023,9,4,16,10,-170.029,61.4993,"e03412-B","B","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",3880
"851","e03412","NW2301_16_10_3",2023,9,4,16,10,-170.029,61.4993,"e03412-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",6403
"852","e03412","NW2301_16_10_3",2023,9,4,16,10,-170.029,61.4993,"e03412-B","B","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4
"853","e03412","NW2301_16_10_3",2023,9,4,16,10,-170.029,61.4993,"e03412-B","B","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",384
"854","e03412","NW2301_16_10_3",2023,9,4,16,10,-170.029,61.4993,"e03412-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",8861
"855","e03412","NW2301_16_10_3",2023,9,4,16,10,-170.029,61.4993,"e03412-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"856","e03412","NW2301_16_10_3",2023,9,4,16,10,-170.029,61.4993,"e03412-C","C","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"857","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-A","A","sample","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Eukaryota",6452
"858","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",10
"859","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-A","A","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",4681
"860","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9
"861","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-A","A","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",33
"862","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3323
"863","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",5079
"864","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",14
"865","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",11960
"866","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-B","B","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",2
"867","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"868","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2
"869","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",22
"870","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",14207
"871","e03414","NW2301_17_10_1",2023,9,5,17,10,-169.02,61.497,"e03414-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"872","e03415","NW2301_17_10_2",2023,9,5,17,10,-169.02,61.497,"e03415-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",19468
"873","e03415","NW2301_17_10_2",2023,9,5,17,10,-169.02,61.497,"e03415-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",10
"874","e03415","NW2301_17_10_2",2023,9,5,17,10,-169.02,61.497,"e03415-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2
"875","e03415","NW2301_17_10_2",2023,9,5,17,10,-169.02,61.497,"e03415-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",15244
"876","e03415","NW2301_17_10_2",2023,9,5,17,10,-169.02,61.497,"e03415-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",7
"877","e03416","NW2301_17_10_3",2023,9,5,17,10,-169.02,61.497,"e03416-B","B","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",4855
"878","e03416","NW2301_17_10_3",2023,9,5,17,10,-169.02,61.497,"e03416-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"879","e03416","NW2301_17_10_3",2023,9,5,17,10,-169.02,61.497,"e03416-B","B","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",12
"880","e03416","NW2301_17_10_3",2023,9,5,17,10,-169.02,61.497,"e03416-C","C","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",13998
"881","e03416","NW2301_17_10_3",2023,9,5,17,10,-169.02,61.497,"e03416-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",4159
"882","e03416","NW2301_17_10_3",2023,9,5,17,10,-169.02,61.497,"e03416-C","C","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",15
"883","e03417","NW2301_18_10_1",2023,9,5,18,10,-168.024,61.4993,"e03417-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",8964
"884","e03417","NW2301_18_10_1",2023,9,5,18,10,-168.024,61.4993,"e03417-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3
"885","e03417","NW2301_18_10_1",2023,9,5,18,10,-168.024,61.4993,"e03417-C","C","sample","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Eukaryota",10
"886","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",5
"887","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",10901
"888","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-B","B","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",8651
"889","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-C","C","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",3490
"890","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",3
"891","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",9472
"892","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-C","C","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",377
"893","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-C","C","sample","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",3810
"894","e03418","NW2301_18_10_2",2023,9,5,18,10,-168.024,61.4993,"e03418-C","C","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",6489
"895","e03419","NW2301_18_10_3",2023,9,5,18,10,-168.024,61.4993,"e03419-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"896","e03419","NW2301_18_10_3",2023,9,5,18,10,-168.024,61.4993,"e03419-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",9940
"897","e03419","NW2301_18_10_3",2023,9,5,18,10,-168.024,61.4993,"e03419-C","C","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3
"898","e03419","NW2301_18_10_3",2023,9,5,18,10,-168.024,61.4993,"e03419-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",5902
"899","e03419","NW2301_18_10_3",2023,9,5,18,10,-168.024,61.4993,"e03419-C","C","sample","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",9125
"900","e03419","NW2301_18_10_3",2023,9,5,18,10,-168.024,61.4993,"e03419-C","C","sample","Stichaeidae","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Eukaryota",7
"901","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",11608
"902","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-A","A","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",6198
"903","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",14
"904","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-A","A","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",16
"905","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",29
"906","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-A","A","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",2
"907","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-A","A","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",7971
"908","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3
"909","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-C","C","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",7
"910","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-C","C","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",314
"911","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",12106
"912","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",14
"913","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-C","C","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6797
"914","e03421","NW2301_19_10_1",2023,9,5,19,10,-167.014,61.499,"e03421-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6705
"915","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",8164
"916","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"917","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2387
"918","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-A","A","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",13046
"919","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-A","A","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3538
"920","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",80
"921","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-A","A","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",6021
"922","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",5854
"923","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9561
"924","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-B","B","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2125
"925","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-B","B","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",7242
"926","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-B","B","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",208
"927","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1767
"928","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-B","B","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",2111
"929","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-C","C","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",9655
"930","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2937
"931","e03422","NW2301_19_10_2",2023,9,5,19,10,-167.014,61.499,"e03422-C","C","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",16652
"932","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",6763
"933","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",6
"934","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"935","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"936","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",5159
"937","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",16094
"938","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1892
"939","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",151
"940","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"941","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",3656
"942","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",3523
"943","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",13
"944","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",8
"945","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",8
"946","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Microgadus proximus","species","Microgadus proximus","Microgadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"947","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6000
"948","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9611
"949","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",5
"950","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",8
"951","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-C","C","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",97
"952","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",8662
"953","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-C","C","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",16900
"954","e03423","NW2301_19_10_3",2023,9,5,19,10,-167.014,61.499,"e03423-C","C","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"955","e03424","NW2301_20_10_1",2023,9,6,20,10,-167.009,61.9976,"e03424-C","C","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",12484
"956","e03424","NW2301_20_10_1",2023,9,6,20,10,-167.009,61.9976,"e03424-C","C","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",3
"957","e03424","NW2301_20_10_1",2023,9,6,20,10,-167.009,61.9976,"e03424-C","C","sample","Stichaeidae","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Eukaryota",10
"958","e03425","NW2301_20_10_2",2023,9,6,20,10,-167.009,61.9976,"e03425-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"959","e03425","NW2301_20_10_2",2023,9,6,20,10,-167.009,61.9976,"e03425-A","A","sample","Hippoglossus stenolepis","species","Hippoglossus stenolepis","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",81
"960","e03425","NW2301_20_10_2",2023,9,6,20,10,-167.009,61.9976,"e03425-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9777
"961","e03425","NW2301_20_10_2",2023,9,6,20,10,-167.009,61.9976,"e03425-A","A","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",7391
"962","e03425","NW2301_20_10_2",2023,9,6,20,10,-167.009,61.9976,"e03425-A","A","sample","Stichaeidae","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Eukaryota",10
